"Date","Open","High","Low","Close","Volume"
"17.07.2003","3384.86","3384.86","3312.9","3330.68","0"
"18.07.2003","3328.91","3378.14","3328.06","3366.71","0"
"21.07.2003","3370.07","3390.61","3281.06","3287.0","0"
"22.07.2003","3295.34","3321.88","3254.19","3318.15","0"
"23.07.2003","3323.7","3338.77","3277.24","3304.48","0"
"24.07.2003","3305.81","3377.59","3281.95","3374.82","0"
"25.07.2003","3367.71","3371.93","3313.56","3356.89","0"
"28.07.2003","3360.67","3425.45","3360.67","3417.77","0"
"29.07.2003","3417.51","3452.18","3373.63","3428.12","0"
"30.07.2003","3418.49","3449.21","3395.74","3429.03","0"
"31.07.2003","3432.75","3487.86","3399.86","3487.86","0"
"01.08.2003","3481.81","3481.81","3403.03","3438.89","0"
"04.08.2003","3433.72","3464.6","3363.95","3405.31","0"
"05.08.2003","3414.1","3454.76","3399.2","3438.36","0"
"06.08.2003","3427.49","3427.49","3318.16","3375.66","0"
"07.08.2003","3370.5","3370.5","3299.77","3331.89","0"
"08.08.2003","3339.87","3367.17","3309.22","3332.24","0"
"11.08.2003","3333.07","3361.67","3309.85","3339.58","0"
"12.08.2003","3342.59","3399.76","3342.59","3381.71","0"
"13.08.2003","3388.55","3428.98","3376.3","3398.89","0"
"14.08.2003","3398.13","3452.7","3379.5","3452.7","0"
"15.08.2003","3449.56","3470.53","3434.23","3443.93","0"
"18.08.2003","3447.58","3507.23","3447.58","3507.23","0"
"19.08.2003","3511.05","3545.08","3486.44","3504.53","0"
"20.08.2003","3507.25","3515.17","3461.38","3501.23","0"
"21.08.2003","3501.41","3565.47","3501.41","3565.47","0"
"22.08.2003","3563.3","3588.53","3534.42","3549.05","0"
"25.08.2003","3547.65","3547.65","3489.77","3500.09","0"
"26.08.2003","3498.89","3532.24","3438.86","3455.48","0"
"27.08.2003","3462.16","3493.46","3451.81","3483.08","0"
"28.08.2003","3486.37","3530.14","3465.68","3492.67","0"
"29.08.2003","3510.32","3531.8","3479.92","3484.58","0"
"01.09.2003","3493.34","3577.87","3493.34","3571.22","0"
"02.09.2003","3570.09","3588.46","3536.26","3567.2","0"
"03.09.2003","3570.25","3656.67","3570.25","3647.51","0"
"04.09.2003","3638.92","3671.42","3628.95","3668.67","0"
"05.09.2003","3671.93","3676.88","3597.59","3607.71","0"
"08.09.2003","3612.85","3656.62","3612.39","3641.53","0"
"09.09.2003","3645.88","3670.3","3583.37","3594.4","0"
"10.09.2003","3586.8","3586.8","3524.17","3536.87","0"
"11.09.2003","3525.5","3566.85","3495.11","3566.85","0"
"12.09.2003","3564.55","3573.2","3473.79","3508.06","0"
"15.09.2003","3512.28","3547.33","3506.38","3516.31","0"
"16.09.2003","3522.81","3568.68","3508.87","3564.75","0"
"17.09.2003","3573.29","3613.22","3551.81","3561.03","0"
"18.09.2003","3562.88","3623.61","3554.01","3612.02","0"
"19.09.2003","3617.13","3629.59","3578.7","3578.7","0"
"22.09.2003","3578.16","3578.16","3456.27","3456.27","0"
"23.09.2003","3459.4","3483.77","3396.32","3411.02","0"
"24.09.2003","3414.66","3450.94","3285.98","3307.34","0"
"25.09.2003","3305.54","3361.83","3301.39","3326.27","0"
"26.09.2003","3325.76","3345.14","3275.54","3324.85","0"
"29.09.2003","3324.0","3364.58","3280.1","3323.38","0"
"30.09.2003","3317.59","3330.22","3202.87","3256.78","0"
"01.10.2003","3255.76","3329.83","3217.4","3329.83","0"
"02.10.2003","3330.94","3354.64","3267.99","3276.64","0"
"03.10.2003","3283.38","3439.89","3283.38","3419.0","0"
"06.10.2003","3414.06","3416.75","3379.53","3404.91","0"
"07.10.2003","3407.72","3409.22","3332.82","3355.78","0"
"08.10.2003","3357.7","3432.09","3342.91","3395.33","0"
"09.10.2003","3395.03","3491.2","3389.14","3481.9","0"
"10.10.2003","3479.22","3512.21","3455.96","3471.25","0"
"13.10.2003","3480.13","3554.53","3480.13","3538.39","0"
"14.10.2003","3543.17","3567.12","3504.46","3538.13","0"
"15.10.2003","3542.25","3606.0","3540.84","3570.58","0"
"16.10.2003","3568.72","3594.96","3524.1","3577.72","0"
"17.10.2003","3577.64","3593.75","3510.81","3516.67","0"
"20.10.2003","3520.54","3566.64","3496.57","3559.33","0"
"21.10.2003","3567.35","3593.5","3536.8","3580.08","0"
"22.10.2003","3560.93","3571.3","3488.75","3490.6","0"
"23.10.2003","3486.91","3502.95","3423.34","3497.14","0"
"24.10.2003","3495.21","3495.21","3439.09","3452.64","0"
"27.10.2003","3459.07","3529.43","3459.07","3517.1","0"
"28.10.2003","3531.98","3600.75","3531.98","3586.93","0"
"29.10.2003","3597.52","3627.18","3583.79","3615.42","0"
"30.10.2003","3620.0","3675.78","3583.47","3639.66","0"
"31.10.2003","3639.36","3657.62","3612.67","3655.99","0"
"03.11.2003","3657.61","3750.25","3651.77","3744.5","0"
"04.11.2003","3742.53","3768.54","3724.21","3741.71","0"
"05.11.2003","3737.32","3745.18","3690.87","3717.7","0"
"06.11.2003","3719.85","3759.87","3683.46","3733.93","0"
"07.11.2003","3744.41","3814.21","3744.41","3782.56","0"
"10.11.2003","3778.27","3789.29","3737.25","3746.24","0"
"11.11.2003","3739.47","3739.47","3699.99","3729.87","0"
"12.11.2003","3730.14","3754.35","3696.95","3748.34","0"
"13.11.2003","3756.3","3813.2","3739.25","3765.59","0"
"14.11.2003","3752.18","3812.9","3746.91","3797.4","0"
"17.11.2003","3792.89","3792.89","3664.95","3674.54","0"
"18.11.2003","3693.08","3715.88","3644.96","3666.28","0"
"19.11.2003","3659.97","3659.97","3594.61","3652.29","0"
"20.11.2003","3663.63","3671.38","3576.52","3638.04","0"
"21.11.2003","3637.62","3658.22","3619.92","3642.25","0"
"24.11.2003","3642.7","3743.37","3642.7","3737.09","0"
"25.11.2003","3744.47","3767.92","3727.8","3733.16","0"
"26.11.2003","3731.29","3786.37","3712.98","3712.98","0"
"27.11.2003","3741.63","3756.11","3729.18","3744.99","0"
"28.11.2003","3748.23","3771.1","3692.01","3745.95","0"
"01.12.2003","3752.72","3829.46","3752.72","3821.2","0"
"02.12.2003","3821.64","3838.09","3788.93","3809.26","0"
"03.12.2003","3808.3","3875.66","3801.76","3875.66","0"
"04.12.2003","3871.5","3894.82","3848.02","3874.78","0"
"05.12.2003","3856.48","3874.55","3813.6","3841.73","0"
"08.12.2003","3834.89","3834.89","3778.73","3806.54","0"
"09.12.2003","3812.92","3878.45","3812.92","3846.18","0"
"10.12.2003","3841.87","3847.93","3798.0","3820.92","0"
"11.12.2003","3833.22","3864.34","3826.93","3858.85","0"
"12.12.2003","3864.59","3904.43","3847.63","3860.13","0"
"15.12.2003","3866.92","3930.26","3866.92","3875.47","0"
"16.12.2003","3862.82","3878.63","3835.94","3865.98","0"
"17.12.2003","3870.16","3880.07","3840.96","3847.57","0"
"18.12.2003","3847.32","3878.89","3823.71","3870.88","0"
"19.12.2003","3881.97","3907.91","3876.44","3898.42","0"
"22.12.2003","3891.67","3909.41","3870.56","3876.94","0"
"23.12.2003","3884.1","3913.26","3884.1","3903.34","0"
"29.12.2003","3907.57","3957.23","3907.57","3952.72","0"
"30.12.2003","3957.93","3996.28","3957.93","3965.16","0"
"02.01.2004","3969.04","4022.96","3969.04","4018.5","0"
"05.01.2004","4019.94","4040.98","4001.49","4035.9","0"
"06.01.2004","4038.42","4047.03","4003.48","4035.44","0"
"07.01.2004","4039.65","4050.99","3985.95","4004.4","0"
"08.01.2004","4013.15","4070.47","4013.15","4045.43","0"
"09.01.2004","4059.1","4073.33","3982.83","4016.18","0"
"12.01.2004","4010.05","4010.05","3980.19","3995.91","0"
"13.01.2004","4006.85","4033.67","3990.61","3996.22","0"
"14.01.2004","3993.33","4056.23","3980.33","4055.21","0"
"15.01.2004","4047.63","4081.62","4026.91","4068.75","0"
"16.01.2004","4090.8","4122.93","4090.8","4111.64","0"
"19.01.2004","4111.89","4151.72","4111.89","4139.92","0"
"20.01.2004","4141.33","4156.08","4101.54","4106.41","0"
"21.01.2004","4109.64","4138.04","4099.47","4138.04","0"
"22.01.2004","4144.04","4171.49","4129.23","4139.86","0"
"23.01.2004","4140.76","4164.26","4130.86","4151.83","0"
"26.01.2004","4152.09","4152.09","4116.07","4128.68","0"
"27.01.2004","4141.86","4175.48","4129.12","4134.42","0"
"28.01.2004","4124.49","4157.18","4105.97","4150.24","0"
"29.01.2004","4117.58","4126.64","4092.05","4095.71","0"
"30.01.2004","4106.65","4116.52","4048.52","4058.6","0"
"02.02.2004","4062.79","4087.21","4046.3","4071.6","0"
"03.02.2004","4074.42","4075.8","4019.0","4057.51","0"
"04.02.2004","4050.08","4050.08","4008.8","4028.37","0"
"05.02.2004","4025.4","4054.93","4009.56","4014.79","0"
"06.02.2004","4015.02","4053.02","4007.87","4044.99","0"
"09.02.2004","4051.36","4102.46","4051.36","4098.97","0"
"10.02.2004","4100.75","4114.78","4083.33","4110.8","0"
"11.02.2004","4111.89","4125.59","4101.14","4122.16","0"
"12.02.2004","4138.17","4150.56","4106.31","4121.65","0"
"13.02.2004","4121.45","4130.75","4047.92","4057.05","0"
"16.02.2004","4054.96","4070.46","4040.49","4070.46","0"
"17.02.2004","4073.77","4099.8","4070.65","4095.86","0"
"18.02.2004","4096.73","4111.5","4085.29","4095.34","0"
"19.02.2004","4099.92","4147.34","4099.92","4141.53","0"
"20.02.2004","4124.51","4135.55","4055.56","4073.35","0"
"23.02.2004","4074.11","4106.08","4065.25","4068.71","0"
"24.02.2004","4067.91","4067.91","3967.87","3991.42","0"
"25.02.2004","3993.3","4008.03","3960.41","3995.34","0"
"26.02.2004","4008.39","4019.31","3973.8","4007.81","0"
"27.02.2004","4027.36","4052.58","4017.91","4018.16","0"
"01.03.2004","4026.19","4061.1","4026.19","4054.43","0"
"02.03.2004","4057.08","4101.06","4057.08","4100.34","0"
"03.03.2004","4088.89","4096.41","4058.11","4071.7","0"
"04.03.2004","4077.31","4138.85","4077.31","4133.78","0"
"05.03.2004","4136.79","4151.84","4090.9","4126.14","0"
"08.03.2004","4131.34","4163.19","4131.34","4145.99","0"
"09.03.2004","4143.98","4143.98","4077.03","4087.55","0"
"10.03.2004","4077.64","4077.64","4024.81","4044.7","0"
"11.03.2004","4040.51","4040.51","3875.59","3904.95","0"
"12.03.2004","3879.63","3920.41","3824.54","3915.38","0"
"15.03.2004","3908.61","3909.87","3807.94","3810.76","0"
"16.03.2004","3810.88","3851.01","3775.11","3822.37","0"
"17.03.2004","3828.26","3902.85","3828.26","3896.79","0"
"18.03.2004","3898.38","3902.74","3821.88","3827.43","0"
"19.03.2004","3838.38","3863.01","3805.15","3819.15","0"
"22.03.2004","3802.53","3802.53","3696.18","3729.23","0"
"23.03.2004","3722.95","3772.84","3715.41","3728.82","0"
"24.03.2004","3732.3","3758.44","3692.4","3726.07","0"
"25.03.2004","3729.76","3811.92","3729.76","3811.92","0"
"26.03.2004","3834.85","3849.99","3802.23","3822.33","0"
"29.03.2004","3828.04","3886.36","3823.67","3881.25","0"
"30.03.2004","3880.4","3883.66","3845.57","3874.04","0"
"31.03.2004","3876.47","3901.05","3840.11","3856.7","0"
"01.04.2004","3858.34","3928.63","3857.04","3924.85","0"
"02.04.2004","3924.48","4008.08","3921.5","4007.6","0"
"05.04.2004","4015.23","4059.08","4006.47","4048.6","0"
"06.04.2004","4064.75","4065.71","4010.73","4022.81","0"
"07.04.2004","4023.71","4048.61","4000.44","4001.16","0"
"08.04.2004","4030.56","4058.29","4004.57","4013.53","0"
"13.04.2004","4016.09","4094.23","4016.09","4071.42","0"
"14.04.2004","4058.91","4058.91","3970.02","4012.77","0"
"15.04.2004","4011.27","4034.32","3989.21","4004.61","0"
"16.04.2004","4004.61","4043.53","3986.62","4033.98","0"
"19.04.2004","4033.0","4040.68","3995.59","4025.07","0"
"20.04.2004","4034.28","4083.27","4034.28","4061.13","0"
"21.04.2004","4050.47","4055.26","4013.3","4026.15","0"
"22.04.2004","4043.37","4062.83","4002.45","4059.15","0"
"23.04.2004","4080.37","4129.14","4080.37","4103.62","0"
"26.04.2004","4105.97","4156.89","4105.97","4125.83","0"
"27.04.2004","4124.69","4151.08","4112.86","4134.1","0"
"28.04.2004","4130.49","4133.86","4062.59","4065.74","0"
"29.04.2004","4051.25","4061.95","3987.0","4008.91","0"
"30.04.2004","3998.53","4008.07","3968.86","3985.21","0"
"03.05.2004","3972.88","4011.44","3945.52","4007.65","0"
"04.05.2004","4002.28","4018.71","3976.21","3990.75","0"
"05.05.2004","3975.66","4029.32","3964.29","4022.1","0"
"06.05.2004","4011.83","4012.92","3900.51","3909.46","0"
"07.05.2004","3909.61","3923.16","3852.9","3895.64","0"
"10.05.2004","3894.98","3894.98","3776.36","3784.61","0"
"11.05.2004","3790.71","3850.52","3790.71","3849.84","0"
"12.05.2004","3846.69","3851.74","3769.88","3776.24","0"
"13.05.2004","3781.75","3827.03","3779.75","3824.93","0"
"14.05.2004","3824.55","3833.02","3769.59","3803.1","0"
"17.05.2004","3801.47","3801.47","3710.02","3754.37","0"
"18.05.2004","3756.86","3796.73","3754.06","3789.24","0"
"19.05.2004","3799.43","3883.15","3799.43","3872.26","0"
"20.05.2004","3855.63","3855.63","3812.04","3839.32","0"
"21.05.2004","3842.24","3869.2","3808.6","3831.84","0"
"24.05.2004","3842.41","3901.48","3842.41","3867.84","0"
"25.05.2004","3859.64","3859.64","3809.98","3828.07","0"
"26.05.2004","3830.72","3901.31","3830.72","3867.52","0"
"27.05.2004","3872.03","3926.62","3872.03","3913.33","0"
"28.05.2004","3921.89","3940.71","3892.31","3902.72","0"
"31.05.2004","3904.39","3927.95","3898.4","3921.41","0"
"01.06.2004","3924.3","3929.88","3856.04","3864.18","0"
"02.06.2004","3868.94","3917.73","3868.94","3888.31","0"
"03.06.2004","3890.27","3917.66","3870.84","3917.08","0"
"04.06.2004","3917.8","3973.57","3913.77","3961.93","0"
"07.06.2004","3973.45","4025.08","3973.45","4017.81","0"
"08.06.2004","4021.79","4040.77","4003.12","4018.95","0"
"09.06.2004","4024.39","4036.46","3990.64","3997.76","0"
"10.06.2004","3997.21","4027.4","3992.53","4021.64","0"
"11.06.2004","4017.45","4019.38","3993.27","4014.56","0"
"14.06.2004","4008.61","4008.61","3939.17","3948.65","0"
"15.06.2004","3946.17","3995.43","3933.12","3987.3","0"
"16.06.2004","3991.08","4014.81","3991.08","4003.24","0"
"17.06.2004","3996.98","4018.6","3971.77","3985.46","0"
"18.06.2004","3976.3","4004.86","3966.22","3999.79","0"
"21.06.2004","4008.5","4029.11","3977.8","3989.31","0"
"22.06.2004","3985.42","3985.42","3916.42","3928.39","0"
"23.06.2004","3933.85","3966.89","3933.85","3945.1","0"
"24.06.2004","3954.21","4012.67","3954.21","4007.05","0"
"25.06.2004","4006.74","4020.16","3987.02","4013.35","0"
"28.06.2004","4016.82","4076.58","4004.5","4069.35","0"
"29.06.2004","4067.92","4086.07","4050.22","4069.73","0"
"30.06.2004","4070.07","4090.75","4052.73","4052.73","0"
"01.07.2004","4078.36","4101.52","4026.56","4035.02","0"
"02.07.2004","4030.46","4030.46","3990.5","3998.77","0"
"05.07.2004","3998.19","4011.54","3991.16","3995.73","0"
"06.07.2004","4001.54","4008.1","3935.92","3944.88","0"
"07.07.2004","3944.36","3958.89","3922.46","3930.58","0"
"08.07.2004","3921.42","3936.99","3894.73","3934.48","0"
"09.07.2004","3932.26","3932.59","3882.75","3924.49","0"
"12.07.2004","3911.54","3928.07","3884.42","3893.24","0"
"13.07.2004","3897.31","3919.24","3892.14","3903.88","0"
"14.07.2004","3894.57","3898.84","3851.35","3898.84","0"
"15.07.2004","3898.2","3898.2","3847.19","3847.19","0"
"16.07.2004","3848.14","3883.06","3837.63","3845.93","0"
"19.07.2004","3845.03","3845.8","3812.63","3812.63","0"
"20.07.2004","3809.36","3839.73","3785.34","3837.6","0"
"21.07.2004","3849.64","3899.42","3849.64","3877.48","0"
"22.07.2004","3867.21","3867.21","3796.29","3801.05","0"
"23.07.2004","3805.3","3824.76","3785.29","3797.33","0"
"26.07.2004","3795.66","3811.38","3749.04","3752.59","0"
"27.07.2004","3755.43","3815.12","3755.43","3814.08","0"
"28.07.2004","3829.04","3856.66","3797.74","3807.21","0"
"29.07.2004","3815.36","3895.35","3815.36","3889.68","0"
"30.07.2004","3900.89","3911.3","3867.08","3895.61","0"
"02.08.2004","3891.18","3891.18","3841.73","3862.71","0"
"03.08.2004","3869.14","3891.78","3864.79","3877.32","0"
"04.08.2004","3867.47","3867.47","3807.25","3823.74","0"
"05.08.2004","3834.27","3858.66","3828.69","3829.03","0"
"06.08.2004","3818.78","3818.78","3719.46","3727.74","0"
"09.08.2004","3726.51","3736.55","3666.05","3690.33","0"
"10.08.2004","3691.61","3721.31","3685.92","3720.64","0"
"11.08.2004","3722.61","3731.45","3636.96","3678.91","0"
"12.08.2004","3683.66","3708.33","3632.45","3658.11","0"
"13.08.2004","3648.89","3662.78","3618.69","3646.99","0"
"16.08.2004","3643.08","3703.41","3618.58","3699.11","0"
"17.08.2004","3696.21","3735.84","3679.22","3705.73","0"
"18.08.2004","3704.8","3728.41","3677.93","3726.5","0"
"19.08.2004","3729.87","3758.51","3706.1","3722.99","0"
"20.08.2004","3716.6","3723.84","3689.86","3712.61","0"
"23.08.2004","3722.23","3782.37","3722.23","3772.14","0"
"24.08.2004","3771.09","3799.89","3766.39","3771.0","0"
"25.08.2004","3790.13","3801.76","3770.78","3788.88","0"
"26.08.2004","3796.58","3839.32","3796.58","3832.28","0"
"27.08.2004","3833.49","3856.03","3811.7","3851.18","0"
"30.08.2004","3848.8","3852.94","3818.75","3838.85","0"
"31.08.2004","3829.74","3829.74","3778.19","3785.21","0"
"01.09.2004","3794.17","3827.87","3792.25","3817.62","0"
"02.09.2004","3814.99","3844.53","3797.98","3833.45","0"
"03.09.2004","3834.68","3882.78","3823.2","3866.99","0"
"06.09.2004","3867.45","3891.62","3867.45","3887.58","0"
"07.09.2004","3888.54","3905.11","3873.53","3889.04","0"
"08.09.2004","3890.69","3898.73","3875.4","3884.16","0"
"09.09.2004","3867.97","3867.97","3836.04","3851.22","0"
"10.09.2004","3855.41","3896.6","3855.41","3886.03","0"
"13.09.2004","3890.29","3953.31","3890.29","3953.31","0"
"14.09.2004","3954.49","3955.04","3933.26","3947.75","0"
"15.09.2004","3949.55","3970.99","3928.32","3941.75","0"
"16.09.2004","3941.57","3968.14","3940.96","3963.65","0"
"17.09.2004","3962.82","4000.13","3955.82","3988.07","0"
"20.09.2004","3986.33","3986.33","3954.16","3977.68","0"
"21.09.2004","3977.07","3998.5","3968.63","3991.02","0"
"22.09.2004","3989.85","3999.47","3935.76","3942.35","0"
"23.09.2004","3927.41","3929.32","3895.13","3905.66","0"
"24.09.2004","3900.52","3917.72","3887.84","3910.3","0"
"27.09.2004","3905.74","3905.74","3859.37","3874.37","0"
"28.09.2004","3867.5","3888.85","3848.28","3882.27","0"
"29.09.2004","3883.59","3944.13","3883.59","3920.36","0"
"30.09.2004","3934.59","3950.66","3887.83","3892.9","0"
"01.10.2004","3895.15","3996.11","3895.15","3994.96","0"
"04.10.2004","4005.64","4059.27","4005.64","4033.28","0"
"05.10.2004","4034.3","4078.5","4023.75","4048.71","0"
"06.10.2004","4046.3","4062.19","4030.74","4049.66","0"
"07.10.2004","4062.94","4077.33","4034.26","4043.36","0"
"08.10.2004","4028.79","4065.98","4001.52","4015.54","0"
"11.10.2004","4011.83","4026.99","4004.93","4017.82","0"
"12.10.2004","4011.22","4011.22","3943.74","3957.6","0"
"13.10.2004","3968.5","4015.7","3968.5","3976.03","0"
"14.10.2004","3961.34","3961.34","3928.9","3940.46","0"
"15.10.2004","3937.21","3937.21","3897.48","3922.11","0"
"18.10.2004","3926.51","3937.4","3897.61","3915.17","0"
"19.10.2004","3944.74","3983.45","3944.74","3964.13","0"
"20.10.2004","3918.36","3918.36","3889.72","3912.4","0"
"21.10.2004","3929.36","3947.1","3894.88","3934.06","0"
"22.10.2004","3932.62","3968.47","3924.43","3935.14","0"
"25.10.2004","3880.48","3880.48","3838.98","3854.41","0"
"26.10.2004","3861.5","3870.89","3843.58","3862.26","0"
"27.10.2004","3882.02","3929.03","3866.17","3929.03","0"
"28.10.2004","3951.7","3975.82","3947.93","3959.59","0"
"29.10.2004","3965.0","3994.19","3950.3","3960.25","0"
"01.11.2004","3961.18","4017.85","3959.25","4012.64","0"
"02.11.2004","4017.83","4042.36","4010.6","4037.57","0"
"03.11.2004","4061.41","4073.53","4028.24","4039.04","0"
"04.11.2004","4032.61","4041.38","4013.87","4041.38","0"
"05.11.2004","4075.01","4111.78","4048.05","4063.58","0"
"08.11.2004","4063.83","4081.01","4051.61","4068.97","0"
"09.11.2004","4075.63","4086.06","4058.99","4065.33","0"
"10.11.2004","4074.43","4103.51","4074.43","4089.13","0"
"11.11.2004","4081.06","4141.15","4078.09","4130.81","0"
"12.11.2004","4149.01","4162.37","4135.88","4143.35","0"
"15.11.2004","4162.93","4171.98","4130.11","4134.34","0"
"16.11.2004","4139.49","4144.02","4106.87","4117.22","0"
"17.11.2004","4126.6","4183.41","4116.21","4183.41","0"
"18.11.2004","4167.15","4191.04","4160.28","4178.68","0"
"19.11.2004","4179.76","4202.45","4133.22","4134.89","0"
"22.11.2004","4115.91","4123.98","4088.59","4123.98","0"
"23.11.2004","4143.72","4160.22","4107.4","4113.37","0"
"24.11.2004","4140.25","4140.25","4114.27","4125.3","0"
"25.11.2004","4137.06","4161.55","4131.13","4160.35","0"
"26.11.2004","4147.03","4159.13","4135.53","4154.27","0"
"29.11.2004","4160.89","4219.05","4146.98","4146.98","0"
"30.11.2004","4161.62","4165.52","4113.48","4126.0","0"
"01.12.2004","4108.55","4187.71","4107.62","4186.03","0"
"02.12.2004","4202.72","4227.83","4186.33","4216.4","0"
"03.12.2004","4225.38","4233.52","4191.1","4208.87","0"
"06.12.2004","4199.25","4204.44","4184.36","4193.91","0"
"07.12.2004","4197.5","4231.46","4192.28","4212.62","0"
"08.12.2004","4185.07","4213.43","4172.55","4201.35","0"
"09.12.2004","4197.95","4206.61","4131.24","4150.41","0"
"10.12.2004","4167.54","4182.96","4153.41","4174.55","0"
"13.12.2004","4189.34","4228.99","4188.21","4219.24","0"
"14.12.2004","4234.36","4250.05","4224.18","4231.3","0"
"15.12.2004","4239.39","4243.76","4211.93","4213.69","0"
"16.12.2004","4216.36","4235.78","4216.05","4233.71","0"
"17.12.2004","4235.78","4241.82","4173.59","4182.27","0"
"20.12.2004","4178.17","4227.69","4176.38","4211.55","0"
"21.12.2004","4201.43","4221.61","4199.42","4214.39","0"
"22.12.2004","4232.44","4252.2","4229.83","4241.28","0"
"23.12.2004","4234.05","4253.68","4234.05","4251.62","0"
"27.12.2004","4254.41","4262.24","4235.36","4235.36","0"
"28.12.2004","4253.81","4262.05","4242.59","4261.79","0"
"29.12.2004","4270.56","4272.18","4240.02","4247.75","0"
"30.12.2004","4254.38","4261.96","4251.06","4256.08","21565400"
"03.01.2005","4260.92","4310.3","4251.37","4291.53","0"
"04.01.2005","4281.63","4306.69","4276.55","4290.5","0"
"05.01.2005","4262.21","4274.65","4242.07","4258.24","0"
"06.01.2005","4260.37","4300.99","4260.37","4300.94","0"
"07.01.2005","4297.99","4325.77","4288.26","4316.4","0"
"10.01.2005","4311.86","4324.38","4291.25","4307.37","0"
"11.01.2005","4305.86","4314.38","4247.78","4258.01","0"
"12.01.2005","4257.64","4258.34","4193.24","4208.82","0"
"13.01.2005","4218.21","4234.09","4200.62","4212.14","0"
"14.01.2005","4191.14","4236.09","4191.14","4232.36","0"
"17.01.2005","4235.94","4254.38","4235.94","4245.51","0"
"18.01.2005","4239.54","4256.22","4207.74","4250.71","0"
"19.01.2005","4259.67","4269.73","4241.04","4245.55","0"
"20.01.2005","4230.74","4230.74","4198.94","4220.43","0"
"21.01.2005","4213.28","4221.83","4198.34","4213.7","0"
"24.01.2005","4195.37","4201.89","4160.83","4201.89","0"
"25.01.2005","4193.54","4241.34","4189.51","4233.95","0"
"26.01.2005","4235.8","4245.08","4211.61","4214.12","0"
"27.01.2005","4209.93","4224.3","4185.63","4216.41","0"
"28.01.2005","4225.36","4235.34","4188.21","4201.81","0"
"31.01.2005","4211.86","4258.41","4211.86","4254.85","0"
"01.02.2005","4256.65","4281.05","4249.69","4279.97","0"
"02.02.2005","4282.55","4300.05","4279.9","4296.31","0"
"03.02.2005","4297.16","4302.4","4273.42","4281.64","0"
"04.02.2005","4295.39","4340.27","4295.25","4339.28","0"
"07.02.2005","4342.75","4373.9","4342.75","4366.35","0"
"08.02.2005","4369.07","4376.6","4356.45","4371.39","0"
"09.02.2005","4373.48","4387.22","4344.46","4353.15","0"
"10.02.2005","4362.54","4367.91","4338.96","4342.01","0"
"11.02.2005","4355.22","4391.79","4355.22","4387.8","0"
"14.02.2005","4395.37","4398.79","4372.52","4386.4","0"
"15.02.2005","4386.33","4409.09","4377.3","4402.03","0"
"16.02.2005","4392.79","4392.79","4348.66","4368.77","0"
"17.02.2005","4370.32","4387.9","4359.63","4369.68","0"
"18.02.2005","4363.47","4387.48","4351.02","4359.47","0"
"21.02.2005","4363.21","4373.15","4342.21","4353.34","0"
"22.02.2005","4347.3","4350.1","4304.55","4323.21","0"
"23.02.2005","4293.65","4310.66","4276.01","4310.66","0"
"24.02.2005","4304.74","4311.68","4288.62","4304.29","0"
"25.02.2005","4327.7","4352.16","4327.1","4348.64","0"
"28.02.2005","4360.34","4375.8","4346.24","4350.49","0"
"01.03.2005","4345.24","4388.42","4335.04","4383.62","0"
"02.03.2005","4374.95","4396.67","4363.86","4393.43","0"
"03.03.2005","4378.72","4399.88","4371.65","4373.27","0"
"04.03.2005","4380.73","4424.28","4373.3","4423.52","0"
"07.03.2005","4424.77","4435.31","4417.56","4428.09","0"
"08.03.2005","4417.11","4422.89","4388.11","4396.5","0"
"09.03.2005","4395.24","4428.54","4365.23","4375.6","0"
"10.03.2005","4358.29","4365.41","4330.21","4337.68","0"
"11.03.2005","4359.93","4379.94","4353.56","4360.49","0"
"14.03.2005","4353.73","4371.28","4340.02","4367.3","0"
"15.03.2005","4370.38","4392.17","4369.84","4387.69","0"
"16.03.2005","4378.96","4384.77","4301.38","4309.11","0"
"17.03.2005","4307.73","4322.82","4295.7","4315.92","0"
"18.03.2005","4316.93","4339.5","4310.46","4327.18","0"
"21.03.2005","4322.47","4336.81","4295.39","4296.36","0"
"22.03.2005","4301.24","4323.96","4281.75","4320.69","0"
"23.03.2005","4291.38","4325.2","4275.55","4317.2","0"
"24.03.2005","4325.24","4347.72","4315.73","4343.6","0"
"29.03.2005","4331.96","4352.15","4308.92","4351.89","0"
"30.03.2005","4325.97","4347.52","4320.01","4347.52","0"
"31.03.2005","4369.27","4376.27","4344.63","4348.77","0"
"01.04.2005","4348.03","4393.2","4347.53","4373.53","0"
"04.04.2005","4355.84","4357.97","4323.24","4341.39","0"
"05.04.2005","4356.62","4366.71","4352.85","4362.61","0"
"06.04.2005","4373.16","4379.18","4360.81","4379.18","0"
"07.04.2005","4368.35","4394.18","4354.78","4389.52","0"
"08.04.2005","4399.44","4413.24","4393.43","4400.68","0"
"11.04.2005","4388.81","4406.11","4380.48","4396.09","0"
"12.04.2005","4395.88","4401.8","4366.25","4372.12","0"
"13.04.2005","4395.34","4410.95","4393.06","4405.69","0"
"14.04.2005","4385.61","4422.88","4380.87","4402.05","0"
"15.04.2005","4381.45","4384.51","4309.25","4312.25","0"
"18.04.2005","4266.27","4266.27","4182.86","4202.2","0"
"19.04.2005","4211.26","4225.56","4192.33","4204.61","0"
"20.04.2005","4215.19","4224.21","4166.53","4178.62","0"
"21.04.2005","4160.26","4210.82","4159.95","4193.7","0"
